sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery_time,description,enable_googlecheckout,gallery,gender,geschmacksrichtugen,gift_message_available,gross_weight,has_options,image,image_label,liters,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,net_weight,news_from_date,news_to_date,options_container,page_layout,price,processor,ram_size,required_options,response_time,room,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
"NEU Gedeckter Apfelkuchen-Vanielle-Fondant",,Cake,simple,,,base,,"2013-02-27 14:58:58",,,,,"2-3 Tage","NEU Gedeckter Apfelkuchen",1,,,Vanielle,,,0,,,,Fondant,,,,,,,,"Use config","Use config","NEU Gedeckter Apfelkuchen-Vanielle-Fondant",,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"NEU Gedeckter Apfelkuchen",,,,,,1,0,,,"2013-02-27 14:58:58",neu-gedeckter-apfelkuchen-vanielle-fondant,neu-gedeckter-apfelkuchen-vanielle-fondant.html,1,80.0000,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEU Gedeckter Apfelkuchen-Erdbeer-Esspapier",,Cake,simple,,,base,,"2013-02-27 14:59:08",,,,,"2-3 Tage","NEU Gedeckter Apfelkuchen",1,,,Erdbeer,,,0,,,,Esspapier,,,,,,,,"Use config","Use config","NEU Gedeckter Apfelkuchen-Erdbeer-Esspapier",,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"NEU Gedeckter Apfelkuchen",,,,,,1,0,,,"2013-02-27 14:59:08",neu-gedeckter-apfelkuchen-erdbeer-esspapier,neu-gedeckter-apfelkuchen-erdbeer-esspapier.html,1,80.0000,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEU Gedeckter Apfelkuchen-Erdbeer-Fondant",,Cake,simple,,,base,,"2013-02-27 14:59:22",,,,,"2-3 Tage","NEU Gedeckter Apfelkuchen",1,,,Erdbeer,,,0,,,,Fondant,,,,,,,,"Use config","Use config","NEU Gedeckter Apfelkuchen-Erdbeer-Fondant",,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"NEU Gedeckter Apfelkuchen",,,,,,1,0,,,"2013-02-27 14:59:22",neu-gedeckter-apfelkuchen-erdbeer-fondant,neu-gedeckter-apfelkuchen-erdbeer-fondant.html,1,80.0000,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEU Gedeckter Apfelkuchen- Schoko-Esspapier",,Cake,simple,,,base,,"2013-02-27 14:59:32",,,,,"2-3 Tage","NEU Gedeckter Apfelkuchen",1,,," Schoko",,,0,,,,Esspapier,,,,,,,,"Use config","Use config","NEU Gedeckter Apfelkuchen- Schoko-Esspapier",,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"NEU Gedeckter Apfelkuchen",,,,,,1,0,,,"2013-02-27 14:59:32",neu-gedeckter-apfelkuchen-schoko-esspapier,neu-gedeckter-apfelkuchen-schoko-esspapier.html,1,80.0000,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEU Gedeckter Apfelkuchen- Schoko-Fondant",,Cake,simple,,,base,,"2013-02-27 14:59:42",,,,,"2-3 Tage","NEU Gedeckter Apfelkuchen",1,,," Schoko",,,0,,,,Fondant,,,,,,,,"Use config","Use config","NEU Gedeckter Apfelkuchen- Schoko-Fondant",,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"NEU Gedeckter Apfelkuchen",,,,,,1,0,,,"2013-02-27 14:59:42",neu-gedeckter-apfelkuchen-schoko-fondant,neu-gedeckter-apfelkuchen-schoko-fondant.html,1,80.0000,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEU Gedeckter Apfelkuchen-Nuss-Esspapier",,Cake,simple,,,base,,"2013-02-27 14:59:54",,,,,"2-3 Tage","NEU Gedeckter Apfelkuchen",1,,,Nuss,,,0,,,,Esspapier,,,,,,,,"Use config","Use config","NEU Gedeckter Apfelkuchen-Nuss-Esspapier",,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"NEU Gedeckter Apfelkuchen",,,,,,1,0,,,"2013-02-27 14:59:54",neu-gedeckter-apfelkuchen-nuss-esspapier,neu-gedeckter-apfelkuchen-nuss-esspapier.html,1,80.0000,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEU Gedeckter Apfelkuchen-Nuss-Fondant",,Cake,simple,,,base,,"2013-02-27 15:00:04",,,,,"2-3 Tage","NEU Gedeckter Apfelkuchen",1,,,Nuss,,,0,,,,Fondant,,,,,,,,"Use config","Use config","NEU Gedeckter Apfelkuchen-Nuss-Fondant",,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"NEU Gedeckter Apfelkuchen",,,,,,1,0,,,"2013-02-27 15:00:04",neu-gedeckter-apfelkuchen-nuss-fondant,neu-gedeckter-apfelkuchen-nuss-fondant.html,1,80.0000,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20037,,Default,simple,"Kuchen & Torten","Root Catalog",base,,"2013-09-29 19:12:53",,,,,"2-3 Tage","Rumgetränkter Biskuit, Amarenakirschen, Sultaninen, in Cointreau eingelegte Mandarinen und kandierte Kirschen werden mit einer Kirschwassercreme vermengt. Umhüllt wird diese feine Mischung von einer mit Zartbitterschokolade überzogenen Marzipandecke. Der Boden besteht aus einem lockeren Nussbiskuit.
 
",1,,,,,2400,0,/2/0/20037_cassata__1.jpg,Cassata,,,,"Cassata-Torte, Onlineshop, Onlineshop, Kuchen & Torten, Kuchen & Torten, Angebote, Angebote","Cassata-Torte, Onlineshop, Onlineshop, Kuchen & Torten, Kuchen & Torten, Angebote, Angebote",Cassata-Torte,,,,"Use config","Use config",Cassata-Torte,2100,,,"Block after Info Column",,28.0000,,,0,,,,,,,,"Neu in unserem Versand! 
Eine Torte für den Rumpunschliebhaber!
Ø 26cm",/2/0/20037_cassata__1.jpg,Cassata,"2013-09-01 00:00:00",24.5000,"2013-09-06 00:00:00",1,2,/2/0/20037_cassata__1.jpg,Cassata,"2014-10-10 13:34:40",cassata-torte,cassata-torte.html,4,2400.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/2/0/20037_cassata__1.jpg,Cassata,1,0,,,,,,,,,,,,,,,,
,,,,Torten,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/2/0/20037_cassata_1.jpg,Cassata,2,0,,,,,,,,,,,,,,,,
20043,,Default,simple,,,base,,"2013-09-29 19:25:28",,,,,"2-3 Tage","Ein Mürbteig und dünne Biskuitböden werden mit Schokocreme und Kirschen gefüllt. Eingehüllt mit gelben Marzipan und dekoriert mit Marzipanblumen und Eiern, versüßt diese schöne Torte Ihr Osterfest. Die Deko wird seperat mitgeliefert. Sie können die Deko selbst mit Marmelade auf der Torte anbringen. Ohne Alkohol.
Ø 20cm Gewicht 1500g",1,,,,,1850,0,/s/t/strohauers_ostertorte_.jpg,"Strohauers Ostertorte",,,,"Neu Strohauers Ostertorte, Onlineshop, Onlineshop, Ostern, Ostern, Kuchen & Torten, Kuchen & Torten, Traditionelle Kuchen & Torten, Traditionelle Kuchen & Torten","Neu Strohauers Ostertorte, Onlineshop, Onlineshop, Ostern, Ostern, Kuchen & Torten, Kuchen & Torten, Traditionelle Kuchen & Torten, Traditionelle Kuchen & Torten","Neu Strohauers Ostertorte",,,,"Use config","Use config","Neu Strohauers Ostertorte",1500,,,"Block after Info Column",,25.5000,,,0,,,,,,,,"Ein schöner Blickfang für Ihre Ostertafel.",/s/t/strohauers_ostertorte_.jpg,"Strohauers Ostertorte",,,,2,2,/s/t/strohauers_ostertorte_.jpg,"Strohauers Ostertorte","2013-09-29 19:25:28",neu-strohauers-ostertorte,neu-strohauers-ostertorte.html,4,1850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/s/t/strohauers_ostertorte_.jpg,"Strohauers Ostertorte",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/s/t/strohauers_ostertorte.jpg,"Strohauers Ostertorte",2,0,,,,,,,,,,,,,,,,
20025,,Default,simple,Torten,"Root Catalog",base,,"2013-10-01 15:39:59",,,,,"2-3 Tage","Altfranzösischer saftiger Biskuit, wird reichlich getränkt mit Kirschwasser, eingedeckt mit Marzipan und überzogen mit weißer Schokolade. Als Boden dient ein knuspriger Mürbeteig. Frische Pistazien und Belegkirschen runden diese Kreation ab. ",1,,,,,2000,0,/s/i/silvia-torte__1.jpg,Königin-Silvia-Torte,,,,"Königin-Silvia-Torte, Onlineshop, Onlineshop, Kuchen & Torten, Kuchen & Torten, Traditionelle Kuchen & Torten, Traditionelle Kuchen & Torten","Königin-Silvia-Torte, Onlineshop, Onlineshop, Kuchen & Torten, Kuchen & Torten, Traditionelle Kuchen & Torten, Traditionelle Kuchen & Torten",Königin-Silvia-Torte,,,,"Use config","Use config",Königin-Silvia-Torte,1600,,,"Block after Info Column",,27.5000,,,0,,,,,,,,"Anlässlich zur Hochzeit des Schwedischen Königspaares wurde diese Torte 1976 kreiert und dann dem Paar überreicht. Jetzt haben wir diese königliche Torte wieder im Programm.
Gewicht 1600g Ø 26cm",/s/i/silvia-torte__1.jpg,Königin-Silvia-Torte,"2013-04-08 00:00:00",24.5000,"2013-04-30 00:00:00",1,2,/s/i/silvia-torte__1.jpg,Königin-Silvia-Torte,"2014-10-08 15:40:38",koenigin-silvia-torte,koenigin-silvia-torte.html,4,2000.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/s/i/silvia-torte_2.jpg,Königin-Silvia-Torte,1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/s/i/silvia-torte__1.jpg,Königin-Silvia-Torte,2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/s/i/silvia-torte_1_1.jpg,Königin-Silvia-Torte,3,0,,,,,,,,,,,,,,,,
20183,,Default,simple,,,base,,"2013-10-01 15:43:40",,,,,"2-3 Tage","<div class=""std"">Der Stollen wird aus feinem Butterteig hergestellt, der eine  saftige Marzipanrolle umh&uuml;llt. Nach dem Backen wird er mit einer  Aprikosen-Konfit&uuml;re bestrichen und mit vielen gehackten, frischen  Pistazien bestreut.</div>",1,,,,,850,0,/p/i/pistazienstollen_1.jpg,"Pistazien Marzipan Stollen",,,,"Pistazien Marzipan Stollen 1000 g, Produkte, Weihnachten","Pistazien Marzipan Stollen 1000 g, Produkte, Weihnachten","Pistazien Marzipan Stollen 1000 g",,,,"Use config","Use config","Pistazien Marzipan Stollen 500 g",500,,,"Block after Info Column",,14.7500,,,0,,,,,,,,"<p>Kenner lieben dieses Naschwerk</p>",/p/i/pistazienstollen_1.jpg,"Pistazien Marzipan Stollen",,,,1,2,/p/i/pistazienstollen_1.jpg,"Pistazien Marzipan Stollen","2013-10-01 15:43:40",pistazien-marzipan-stollen-500-g,pistazien-marzipan-stollen-500-g.html,4,850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/p/i/pistazienstollen_1.jpg,"Pistazien Marzipan Stollen",1,0,,,,,,,,,,,,,,,,
20079,,Default,simple,,,base,,"2013-10-01 15:45:45",,,,,"2-3 Tage","<div class=""std"">Der zarte Butterteig wird aus vielen gehackten Mandeln hergestellt und mit einer saftigen Marzipanrolle gef&uuml;llt. Nach  dem Backen wird der Stollen gebuttert und mit Vanille- und Puderzucker  best&auml;ubt.</div>",1,,,,,850,0,/m/a/marzipanstollen_1.jpg," Mandel Marzipan Stollen",,,,"Marzipan Mandel Stollen 1000g, Produkte, Weihnachten","Marzipan Mandel Stollen 1000g, Produkte, Weihnachten","Marzipan Mandel Stollen 1000g",,,,"Use config","Use config"," Mandel Marzipan Stollen   500g",500,,,"Block after Info Column",,13.0000,,,0,,,,,,,,"<p>Eine Alternative zum original Heidelberger Christstollen</p>",/m/a/marzipanstollen_1.jpg," Mandel Marzipan Stollen",,,,1,2,/m/a/marzipanstollen_1.jpg," Mandel Marzipan Stollen","2013-10-01 15:45:45",mandel-marzipan-stollen-500g,mandel-marzipan-stollen-500g.html,4,850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/m/a/marzipanstollen_1.jpg," Mandel Marzipan Stollen",1,0,,,,,,,,,,,,,,,,
20261,,Default,simple,,,base,,"2013-10-01 15:48:48",,,,,"2-3 Tage","<p>In 180 L&auml;ndern auf allen Kontinenten gilt Strohauer's Christstollen als  ""Botschafter aus Heidelberg"" - und das nicht ohne Grund! Erlesene  Zutaten wie die gr&ouml;&szlig;ten, saftigsten, 48 Stunden in Rum geweichten  Sultaninen, Vanille, Mandeln, Orangeat, Zitronat, Rohmarzipan und  exotische Gew&uuml;rze verleihen ihm seine aromatische Saftigkeit. Verpackt in einer weihnachtlichen Tüte.",1,,,,,850,0,/c/h/christstollen_mit_copyright_2011_1_2.jpg,"Strohauer's Original Heidelberger Christstollen",,,,"Strohauer`s Original Heidelberger Christstollen 1500 g","Strohauer`s Original Heidelberger Christstollen 1500 g","Strohauer`s Original Heidelberger Christstollen 1500 g",,,,"Use config","Use config","Strohauer's Original Heidelberger Christstollen © 500 g",500,,,"Block after Info Column",,8.5000,,,0,,,,,,,,"<p>Er darf auf keiner Festtafel fehlen</p>",/c/h/christstollen_mit_copyright_2011_1_2.jpg,"Strohauer's Original Heidelberger Christstollen",,,,1,2,/c/h/christstollen_mit_copyright_2011_1_2.jpg,"Strohauer's Original Heidelberger Christstollen","2013-10-01 15:48:48",strohauer-s-original-heidelberger-christstollen-c-500-g,strohauer-s-original-heidelberger-christstollen-c-500-g.html,4,850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/c/h/christstollen_2011_3_1_2.jpg,"Strohauer's Original Heidelberger Christstollen",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/c/h/christstollen_mit_copyright_2011_1_2.jpg,"Strohauer's Original Heidelberger Christstollen",2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/c/h/christstollen_2011_2__1_2.jpg,"Strohauer's Original Heidelberger Christstollen",3,0,,,,,,,,,,,,,,,,
40013,,Default,simple,,,base,,"2013-10-01 15:50:24",,,,,"2-3 Tage","Marzipan-Mandelstollen 500 gr, eine kl. Flasche (0,2l) Palio Natale Secco, und 6 Weihnachtspralinen mit Alkohol ( können variieren) haben wir in einem schönen Weihnachtspräsentkarton zusammen gestellt.",1,,,,,1350,0,/p/r/pr_sent_advent.jpg,"Präsent Advent",,,,"Präsent Advent, Präsente & Geschenke, Onlineshop, Weihnachten, gemischte Präsente","Präsent Advent, Präsente & Geschenke, Onlineshop, Weihnachten, gemischte Präsente","Präsent Advent",,,,"Use config","Use config","Präsent Advent",580,,,"Block after Info Column",,22.0000,,,0,,,,,,,,"Für einen gemütlichen Abend daheim",/p/r/pr_sent_advent.jpg,"Präsent Advent",,,,1,2,/p/r/pr_sent_advent.jpg,"Präsent Advent","2013-10-01 15:50:24",praesent-advent,praesent-advent.html,4,1350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/p/r/pr_sent_advent.jpg,"Präsent Advent",1,0,,,,,,,,,,,,,,,,
40012,,Default,simple,,,base,,"2013-10-01 15:52:10",,,,,"2-3 Tage","Pistazienstollen (500 gr.), eine kl. Flasche (0,2l) Palio Natale Secco, 6 Weihnachtspralinen mit Alkohol ( können variieren), und ein Ring Baumkuchen (ca. 150 gr) haben wir für Sie in einem weihnachtlichen Geschenkkarton zusammen gestellt.",1,,,,,1550,0,/p/r/pr_sent_christkindel.jpg,"Präsent Christkindel",,,,"Präsent Christkindel, Präsente & Geschenke, Onlineshop, Weihnachten, gemischte Präsente","Präsent Christkindel, Präsente & Geschenke, Onlineshop, Weihnachten, gemischte Präsente","Präsent Christkindel",,,,"Use config","Use config","Präsent Christkindel",,,,"Block after Info Column",,26.5000,,,0,,,,,,,,"Eine bunte Zusammenstellung diverser Weihnachtsartikel",/p/r/pr_sent_christkindel.jpg,"Präsent Christkindel",,,,1,2,/p/r/pr_sent_christkindel.jpg,"Präsent Christkindel","2013-10-01 15:52:10",prasent-christkindel,prasent-christkindel.html,4,1550.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/p/r/pr_sent_christkindel.jpg,"Präsent Christkindel",1,0,,,,,,,,,,,,,,,,
40011,,Default,simple,,,base,,"2013-10-01 15:55:01",,,,,"2-3 Tage","Marzipan-Mandelstollen (500 gr), Früchtebrot (500 gr.) eine kl. Flasche (0,2l) Palio Natale Secco, 6 Weihnachtspralinen mit Alkohol in einer Schachtel (können variieren) und ein Ring Baumkuchen (ca. 150 gr) wird in einen wunderschönen Geschenkkarton verpackt.",1,,,,,2700,0,/g/e/gemischte_weihnachtskiste.jpg,"gemischte Weihnachtskiste",,,,"gemischte Weihnachtskiste, Präsente & Geschenke, Onlineshop, Weihnachten, gemischte Präsente","gemischte Weihnachtskiste, Präsente & Geschenke, Onlineshop, Weihnachten, gemischte Präsente","gemischte Weihnachtskiste",,,,"Use config","Use config","gemischte Weihnachtskiste",1230,,,"Block after Info Column",,32.0000,,,0,,,,,,,,"weihnachtliche Spezialitäten haben wir zu einem schönen Präsent zusammen gestellt.",/g/e/gemischte_weihnachtskiste.jpg,"gemischte Weihnachtskiste",,,,1,2,/g/e/gemischte_weihnachtskiste.jpg,"gemischte Weihnachtskiste","2013-10-01 15:55:01",gemischte-weihnachtskiste,gemischte-weihnachtskiste.html,4,2700.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/g/e/gemischte_weihnachtskiste.jpg,"gemischte Weihnachtskiste",1,0,,,,,,,,,,,,,,,,
40010,,Default,simple,,,base,,"2013-10-01 15:56:50",,,,,"2-3 Tage","Dieser Wein kommt aus der Kellerei Maison Rigal, die seit 1755 der Spezialist für Weine aus dem Südwesten Frankreichs ist.
Rebsorte: 100% Gros Manseng 
Goldene Farbe. Intensives Bukett, in dem sich Noten von getrockneten Aprikosen und exotischen Früchten mischen. Am Gaumen sehr schön ausgewogen, mit Aromen von kandierten Früchten,Quitten, Feigen und Honig. Durch die feine Säure wirkt der Wein wunderbar erfrischend im Abgang. 
Als Aperitif, zu Desserts oder einfach zum Geniesen.
Referenzen: Goldmedaille Concours National des Vins IGP de France 2012 für den 2011er.",1,,,,,1700,0,/d/e/deutsch-franz_sische_freundschaft.jpg,"Deutsch-Französische Freundschaft",,,,"Deutsch-Französische Freundschaft, Präsente & Geschenke, Onlineshop, Weihnachten, gemischte Präsente","Deutsch-Französische Freundschaft, Präsente & Geschenke, Onlineshop, Weihnachten, gemischte Präsente","Deutsch-Französische Freundschaft",,,,"Use config","Use config","Deutsch-Französische Freundschaft",,,,"Block after Info Column",,26.0000,,,0,,,,,,,,"Diesen lieblichen Wein haben wir mit einem 500 gr. Mandelmarzipanstollen und edlen Weihnachtspralinen kombiniert und in einen weihnachtlichen Geschenkkarton verpackt.",/d/e/deutsch-franz_sische_freundschaft.jpg,"Deutsch-Französische Freundschaft",,,,1,2,/d/e/deutsch-franz_sische_freundschaft.jpg,"Deutsch-Französische Freundschaft","2013-10-01 15:56:50",deutsch-franzoesische-freundschaft,deutsch-franzoesische-freundschaft.html,4,1700.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/d/e/deutsch-franz_sische_freundschaft.jpg,"Deutsch-Französische Freundschaft",1,0,,,,,,,,,,,,,,,,
40009,,Default,simple,,,base,,"2013-10-01 15:58:27",,,,,"2-3 Tage","ca. 150 km. südöstlich von Bordeaux kommt dieser köstliche Sauvignon.Das Weingut Maison Rigal ist seit 1755 der Spezialist für Weine aus dem Südwesten Frankreichs.
Leuchtende Farbe mit hellgelben Reflexen. Intensiver, lebhafter Duft mit blumigen Noten. Im Mund kräftig und trocken mit Aromen von Stchelbeere, Passionsfrüchte und Pampelmuse. 
Idealer Begleiter von Spargel, Schalen und Krustentieren, Fisch und auch Geflügelgerichten.
Diesen Excellenten Wein haben wir mit unserem Christstollen und feinen Weihnachtspralinen kombiniert.",1,,,,,1750,0,/d/e/deutsch-franz_sische_komposition.jpg,"Deutsch-französische Komposition",,,,"Deutsch-französische Komposition","Deutsch-französische Komposition","Deutsch-französische Komposition",,,,"Use config","Use config","Deutsch-Französische Komposition",1000,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"Ein excellenter Wein kombiniert mit unserem außergewöhnlichen Heidelberger Christstollen (500 gr.), und 6 Weihnachtspralinen.
Sie können uns auch anrufen und aus unserem reichhaltigen Angebot sich selbst ein Präsent zusammenstellen.",/d/e/deutsch-franz_sische_komposition.jpg,"Deutsch-französische Komposition",,,,1,2,/d/e/deutsch-franz_sische_komposition.jpg,"Deutsch-französische Komposition","2013-10-01 15:58:27",deutsch-franzoesische-komposition,deutsch-franzoesische-komposition.html,4,1750.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/d/e/deutsch-franz_sische_komposition.jpg,"Deutsch-französische Komposition",1,0,,,,,,,,,,,,,,,,
90009,,Default,simple,,,base,,"2013-10-01 15:59:48",,,,,"2-3 Tage","Diese Torte war für das Augustinum. Die Nashörner haben wir selbst aus Marzipan hergestellt. Jedes Stockwerk hat eine andere Füllung. ",1,,,,,100,0,/d/s/dscn1153.jpg,Nashorn-Jubiläumstorte,,,,"Nashorn-Jubiläumstorte, Onlineshop, Jubiläum, Festliche Anlässe","Nashorn-Jubiläumstorte, Onlineshop, Jubiläum, Festliche Anlässe",Nashorn-Jubiläumstorte,,,,"Use config","Use config",Nashorn-Jubiläumstorte,,,,"Block after Info Column",,350.0000,,,0,,,,,,,,"Nur für Selbstabholer",/d/s/dscn1153.jpg,Nashorn-Jubiläumstorte,,,,1,2,/d/s/dscn1153.jpg,Nashorn-Jubiläumstorte,"2013-10-01 15:59:48",nashorn-jubilaeumstorte,nashorn-jubilaeumstorte.html,4,0.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/d/s/dscn1153.jpg,Nashorn-Jubiläumstorte,1,0,,,,,,,,,,,,,,,,
90008,,Default,simple,,,base,,"2013-10-01 16:01:18",,,,,"2-3 Tage","Diese Hochzeitstorte besticht durch ihre Eleganz. Sie bestand aus den Füllungen: Schwarzwäldertorte, Nußsahnetorte und Käsesahnetorte. Die Marzipanblumen werden farblich Ihrer Tischdeko angepasst. Sie können die Füllungen natürlich auch nach Ihrem Geschmack bestellen. Für ca 60 Personen",1,,,,,0,0,/w/e/wei_e_dame_3-stoeckig.jpg,"Weiße Dame",,,,"Weiße Dame, Onlineshop, Hochzeit, Festliche Anlässe","Weiße Dame, Onlineshop, Hochzeit, Festliche Anlässe","Weiße Dame",,,,"Use config","Use config","Weiße Dame",,,,"Block after Info Column",,280.0000,,,0,,,,,,,,"Nur für Selbstabholer ",/w/e/wei_e_dame_3-stoeckig.jpg,"Weiße Dame",,,,1,2,/w/e/wei_e_dame_3-stoeckig.jpg,"Weiße Dame","2013-10-01 16:01:18",weisse-dame,weisse-dame.html,4,0.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/w/e/wei_e_dame_3-stoeckig.jpg,"Weiße Dame",1,0,,,,,,,,,,,,,,,,
